iE,itp,content
63,33,0.000000000000e+00
63,34,3.000000000000e+00
63,35,4.000000000000e+00
63,36,1.400000000000e+01
63,37,4.200000000000e+01
63,38,1.310000000000e+02
63,39,2.830000000000e+02
63,40,5.300000000000e+02
63,41,7.410000000000e+02
63,42,8.950000000000e+02
63,43,9.750000000000e+02
63,44,9.190000000000e+02
63,45,9.180000000000e+02
63,46,9.300000000000e+02
63,47,8.690000000000e+02
63,48,9.170000000000e+02
63,49,9.040000000000e+02
63,50,9.190000000000e+02
63,51,9.460000000000e+02
63,52,8.800000000000e+02
63,53,9.200000000000e+02
63,54,8.700000000000e+02
63,55,8.820000000000e+02
63,56,9.100000000000e+02
63,57,8.550000000000e+02
63,58,8.780000000000e+02
63,59,8.770000000000e+02
63,60,8.470000000000e+02
63,61,8.900000000000e+02
63,62,8.510000000000e+02
63,63,8.170000000000e+02
63,64,8.550000000000e+02
63,65,7.630000000000e+02
63,66,7.180000000000e+02
63,67,6.340000000000e+02
63,68,6.060000000000e+02
63,69,5.360000000000e+02
63,70,3.800000000000e+02
63,71,2.580000000000e+02
63,72,1.310000000000e+02
63,73,2.800000000000e+01
63,74,0.000000000000e+00
63,75,0.000000000000e+00
63,76,0.000000000000e+00
63,77,0.000000000000e+00
63,78,0.000000000000e+00
63,79,0.000000000000e+00
63,80,0.000000000000e+00
64,1,0.000000000000e+00
64,2,0.000000000000e+00
64,3,0.000000000000e+00
64,4,1.000000000000e+00
64,5,0.000000000000e+00
64,6,1.000000000000e+00
64,7,0.000000000000e+00
64,8,0.000000000000e+00
64,9,0.000000000000e+00
64,10,0.000000000000e+00
64,11,0.000000000000e+00
64,12,0.000000000000e+00
64,13,0.000000000000e+00
64,14,0.000000000000e+00
64,15,0.000000000000e+00
64,16,0.000000000000e+00
64,17,0.000000000000e+00
64,18,0.000000000000e+00
64,19,1.000000000000e+00
64,20,1.000000000000e+00
64,21,0.000000000000e+00
64,22,0.000000000000e+00
64,23,0.000000000000e+00
64,24,0.000000000000e+00
64,25,1.000000000000e+00
64,26,0.000000000000e+00
64,27,0.000000000000e+00
64,28,0.000000000000e+00
64,29,0.000000000000e+00
64,30,0.000000000000e+00
64,31,0.000000000000e+00
64,32,0.000000000000e+00
64,33,0.000000000000e+00
64,34,0.000000000000e+00
64,35,0.000000000000e+00
64,36,1.000000000000e+00
64,37,8.000000000000e+00
64,38,1.500000000000e+01
64,39,5.300000000000e+01
64,40,1.670000000000e+02
64,41,3.040000000000e+02
64,42,4.930000000000e+02
64,43,7.220000000000e+02
64,44,7.750000000000e+02
64,45,8.750000000000e+02
64,46,8.790000000000e+02
64,47,8.350000000000e+02
64,48,8.360000000000e+02
64,49,8.760000000000e+02
64,50,8.720000000000e+02
64,51,8.090000000000e+02
64,52,8.650000000000e+02
64,53,8.370000000000e+02
64,54,8.720000000000e+02
64,55,8.330000000000e+02
64,56,7.860000000000e+02
64,57,8.000000000000e+02
64,58,7.890000000000e+02
64,59,8.160000000000e+02
64,60,8.000000000000e+02
64,61,8.100000000000e+02
64,62,7.630000000000e+02
64,63,8.100000000000e+02
64,64,7.970000000000e+02
64,65,7.050000000000e+02
64,66,6.830000000000e+02
64,67,5.980000000000e+02
64,68,5.320000000000e+02
64,69,4.850000000000e+02
64,70,4.080000000000e+02
64,71,2.680000000000e+02
64,72,1.380000000000e+02
64,73,4.100000000000e+01
64,74,2.000000000000e+00
64,75,0.000000000000e+00
64,76,0.000000000000e+00
64,77,0.000000000000e+00
64,78,0.000000000000e+00
64,79,0.000000000000e+00
64,80,0.000000000000e+00
65,1,0.000000000000e+00
65,2,0.000000000000e+00
65,3,0.000000000000e+00
65,4,0.000000000000e+00
65,5,0.000000000000e+00
65,6,0.000000000000e+00
65,7,0.000000000000e+00
65,8,1.000000000000e+00
65,9,0.000000000000e+00
65,10,0.000000000000e+00
65,11,0.000000000000e+00
65,12,1.000000000000e+00
65,13,0.000000000000e+00
65,14,0.000000000000e+00
65,15,0.000000000000e+00
65,16,0.000000000000e+00
65,17,0.000000000000e+00
65,18,0.000000000000e+00
65,19,0.000000000000e+00
65,20,0.000000000000e+00
65,21,0.000000000000e+00
65,22,0.000000000000e+00
65,23,0.000000000000e+00
65,24,0.000000000000e+00
65,25,0.000000000000e+00
65,26,0.000000000000e+00
65,27,0.000000000000e+00
65,28,0.000000000000e+00
65,29,0.000000000000e+00
65,30,0.000000000000e+00
65,31,0.000000000000e+00
65,32,0.000000000000e+00
65,33,0.000000000000e+00
65,34,0.000000000000e+00
65,35,0.000000000000e+00
65,36,0.000000000000e+00
65,37,0.000000000000e+00
65,38,4.000000000000e+00
65,39,1.100000000000e+01
65,40,2.500000000000e+01
65,41,6.800000000000e+01
65,42,1.560000000000e+02
65,43,2.890000000000e+02
65,44,4.820000000000e+02
65,45,6.410000000000e+02
65,46,7.340000000000e+02
65,47,7.830000000000e+02
65,48,8.420000000000e+02
65,49,8.240000000000e+02
65,50,7.910000000000e+02
65,51,8.010000000000e+02
65,52,8.110000000000e+02
65,53,8.330000000000e+02
65,54,7.580000000000e+02
65,55,7.890000000000e+02
65,56,7.430000000000e+02
65,57,7.700000000000e+02
65,58,8.200000000000e+02
65,59,7.250000000000e+02
65,60,7.500000000000e+02
65,61,7.740000000000e+02
65,62,7.310000000000e+02
65,63,7.400000000000e+02
65,64,7.060000000000e+02
65,65,6.390000000000e+02
65,66,6.530000000000e+02
65,67,5.910000000000e+02
65,68,5.410000000000e+02
65,69,4.200000000000e+02
65,70,3.630000000000e+02
65,71,2.340000000000e+02
65,72,1.330000000000e+02
65,73,4.100000000000e+01
65,74,3.000000000000e+00
65,75,0.000000000000e+00
65,76,0.000000000000e+00
65,77,0.000000000000e+00
65,78,0.000000000000e+00
65,79,0.000000000000e+00
65,80,0.000000000000e+00
66,1,0.000000000000e+00
66,2,0.000000000000e+00
66,3,0.000000000000e+00
66,4,0.000000000000e+00
66,5,0.000000000000e+00
66,6,0.000000000000e+00
66,7,0.000000000000e+00
66,8,0.000000000000e+00
66,9,0.000000000000e+00
66,10,0.000000000000e+00
66,11,0.000000000000e+00
66,12,0.000000000000e+00
66,13,0.000000000000e+00
66,14,0.000000000000e+00
66,15,0.000000000000e+00
66,16,0.000000000000e+00
66,17,0.000000000000e+00
66,18,0.000000000000e+00
66,19,1.000000000000e+00
66,20,0.000000000000e+00
66,21,0.000000000000e+00
66,22,0.000000000000e+00
66,23,0.000000000000e+00
66,24,0.000000000000e+00
66,25,0.000000000000e+00
66,26,0.000000000000e+00
66,27,0.000000000000e+00
66,28,0.000000000000e+00
66,29,0.000000000000e+00
66,30,0.000000000000e+00
66,31,0.000000000000e+00
66,32,0.000000000000e+00
66,33,0.000000000000e+00
66,34,0.000000000000e+00
66,35,0.000000000000e+00
66,36,0.000000000000e+00
66,37,0.000000000000e+00
66,38,0.000000000000e+00
66,39,1.000000000000e+00
66,40,2.000000000000e+00
66,41,8.000000000000e+00
66,42,3.400000000000e+01
66,43,8.100000000000e+01
66,44,1.780000000000e+02
66,45,2.920000000000e+02
66,46,4.060000000000e+02
66,47,6.620000000000e+02
66,48,7.160000000000e+02
66,49,7.570000000000e+02
66,50,7.510000000000e+02
66,51,8.020000000000e+02
66,52,7.130000000000e+02
66,53,6.980000000000e+02
66,54,7.700000000000e+02
66,55,7.050000000000e+02
66,56,7.530000000000e+02
66,57,6.640000000000e+02
66,58,7.360000000000e+02
66,59,7.300000000000e+02
66,60,7.020000000000e+02
66,61,7.400000000000e+02
66,62,6.690000000000e+02
66,63,6.900000000000e+02
66,64,6.530000000000e+02
66,65,6.930000000000e+02
66,66,5.840000000000e+02
66,67,5.380000000000e+02
66,68,5.000000000000e+02
66,69,4.190000000000e+02
66,70,3.440000000000e+02
66,71,2.290000000000e+02
66,72,1.210000000000e+02
66,73,4.500000000000e+01
66,74,1.100000000000e+01
66,75,0.000000000000e+00
66,76,0.000000000000e+00
66,77,0.000000000000e+00
66,78,0.000000000000e+00
66,79,0.000000000000e+00
66,80,0.000000000000e+00
67,1,0.000000000000e+00
67,2,0.000000000000e+00
67,3,0.000000000000e+00
67,4,0.000000000000e+00
67,5,0.000000000000e+00
67,6,0.000000000000e+00
67,7,0.000000000000e+00
67,8,0.000000000000e+00
67,9,0.000000000000e+00
67,10,0.000000000000e+00
67,11,1.000000000000e+00
67,12,0.000000000000e+00
67,13,1.000000000000e+00
67,14,2.000000000000e+00
67,15,0.000000000000e+00
67,16,0.000000000000e+00
67,17,1.000000000000e+00
67,18,0.000000000000e+00
67,19,0.000000000000e+00
67,20,0.000000000000e+00
67,21,0.000000000000e+00
67,22,0.000000000000e+00
67,23,0.000000000000e+00
67,24,1.000000000000e+00
67,25,0.000000000000e+00
67,26,0.000000000000e+00
67,27,0.000000000000e+00
67,28,0.000000000000e+00
67,29,0.000000000000e+00
67,30,0.000000000000e+00
67,31,0.000000000000e+00
67,32,0.000000000000e+00
67,33,0.000000000000e+00
67,34,0.000000000000e+00
67,35,0.000000000000e+00
67,36,0.000000000000e+00
67,37,0.000000000000e+00
67,38,0.000000000000e+00
67,39,0.000000000000e+00
67,40,1.000000000000e+00
67,41,1.000000000000e+00
67,42,2.000000000000e+00
67,43,1.800000000000e+01
67,44,3.000000000000e+01
67,45,6.600000000000e+01
67,46,1.690000000000e+02
67,47,2.380000000000e+02
67,48,4.010000000000e+02
67,49,5.580000000000e+02
67,50,6.480000000000e+02
67,51,6.790000000000e+02
67,52,6.610000000000e+02
67,53,7.160000000000e+02
67,54,6.930000000000e+02
67,55,6.700000000000e+02
67,56,6.500000000000e+02
67,57,6.710000000000e+02
67,58,6.260000000000e+02
67,59,6.730000000000e+02
67,60,6.360000000000e+02
67,61,6.530000000000e+02
67,62,6.580000000000e+02
67,63,6.330000000000e+02
67,64,6.280000000000e+02
67,65,6.180000000000e+02
67,66,5.450000000000e+02
67,67,5.230000000000e+02
67,68,4.540000000000e+02
67,69,3.760000000000e+02
67,70,3.290000000000e+02
67,71,2.610000000000e+02
67,72,1.530000000000e+02
67,73,4.400000000000e+01
67,74,8.000000000000e+00
67,75,0.000000000000e+00
67,76,0.000000000000e+00
67,77,0.000000000000e+00
67,78,0.000000000000e+00
67,79,0.000000000000e+00
67,80,0.000000000000e+00
68,1,0.000000000000e+00
68,2,0.000000000000e+00
68,3,0.000000000000e+00
68,4,0.000000000000e+00
68,5,0.000000000000e+00
68,6,0.000000000000e+00
68,7,0.000000000000e+00
68,8,0.000000000000e+00
68,9,0.000000000000e+00
68,10,0.000000000000e+00
68,11,0.000000000000e+00
68,12,0.000000000000e+00
68,13,0.000000000000e+00
68,14,0.000000000000e+00
68,15,0.000000000000e+00
68,16,0.000000000000e+00
68,17,0.000000000000e+00
68,18,0.000000000000e+00
68,19,0.000000000000e+00
68,20,0.000000000000e+00
68,21,0.000000000000e+00
68,22,0.000000000000e+00
68,23,0.000000000000e+00
68,24,0.000000000000e+00
68,25,0.000000000000e+00
68,26,0.000000000000e+00
68,27,0.000000000000e+00
68,28,0.000000000000e+00
68,29,0.000000000000e+00
68,30,0.000000000000e+00
68,31,0.000000000000e+00
68,32,0.000000000000e+00
68,33,0.000000000000e+00
68,34,0.000000000000e+00
68,35,0.000000000000e+00
68,36,0.000000000000e+00
68,37,0.000000000000e+00
68,38,0.000000000000e+00
68,39,0.000000000000e+00
68,40,0.000000000000e+00
68,41,0.000000000000e+00
68,42,0.000000000000e+00
68,43,1.000000000000e+00
68,44,5.000000000000e+00
68,45,1.400000000000e+01
68,46,3.200000000000e+01
68,47,6.600000000000e+01
68,48,1.500000000000e+02
68,49,2.470000000000e+02
68,50,3.400000000000e+02
68,51,5.030000000000e+02
68,52,6.150000000000e+02
68,53,6.350000000000e+02
68,54,6.230000000000e+02
68,55,6.060000000000e+02
68,56,6.200000000000e+02
68,57,5.810000000000e+02
68,58,6.010000000000e+02
68,59,6.440000000000e+02
68,60,5.990000000000e+02
68,61,5.800000000000e+02
68,62,5.800000000000e+02
68,63,5.860000000000e+02
68,64,5.990000000000e+02
68,65,5.670000000000e+02
68,66,4.950000000000e+02
68,67,4.980000000000e+02
68,68,4.520000000000e+02
68,69,3.570000000000e+02
68,70,2.950000000000e+02
68,71,2.630000000000e+02
68,72,1.240000000000e+02
68,73,5.000000000000e+01
68,74,1.300000000000e+01
68,75,0.000000000000e+00
68,76,0.000000000000e+00
68,77,0.000000000000e+00
68,78,0.000000000000e+00
68,79,0.000000000000e+00
68,80,0.000000000000e+00
69,1,0.000000000000e+00
69,2,0.000000000000e+00
69,3,0.000000000000e+00
69,4,0.000000000000e+00
69,5,0.000000000000e+00
69,6,0.000000000000e+00
69,7,0.000000000000e+00
69,8,0.000000000000e+00
69,9,0.000000000000e+00
69,10,0.000000000000e+00
69,11,0.000000000000e+00
69,12,0.000000000000e+00
69,13,0.000000000000e+00
69,14,0.000000000000e+00
69,15,0.000000000000e+00
69,16,0.000000000000e+00
69,17,0.000000000000e+00
69,18,0.000000000000e+00
69,19,0.000000000000e+00
69,20,0.000000000000e+00
69,21,0.000000000000e+00
69,22,0.000000000000e+00
69,23,0.000000000000e+00
69,24,0.000000000000e+00
69,25,0.000000000000e+00
69,26,0.000000000000e+00
69,27,0.000000000000e+00
69,28,0.000000000000e+00
69,29,0.000000000000e+00
69,30,0.000000000000e+00
69,31,0.000000000000e+00
69,32,0.000000000000e+00
69,33,0.000000000000e+00
69,34,0.000000000000e+00
69,35,0.000000000000e+00
69,36,0.000000000000e+00
69,37,0.000000000000e+00
69,38,0.000000000000e+00
69,39,0.000000000000e+00
69,40,0.000000000000e+00
69,41,0.000000000000e+00
69,42,0.000000000000e+00
69,43,1.000000000000e+00
69,44,1.000000000000e+00
69,45,1.000000000000e+00
69,46,3.000000000000e+00
69,47,1.200000000000e+01
69,48,3.500000000000e+01
69,49,7.000000000000e+01
69,50,1.310000000000e+02
69,51,2.090000000000e+02
69,52,2.830000000000e+02
69,53,4.380000000000e+02
69,54,5.050000000000e+02
69,55,6.130000000000e+02
69,56,5.810000000000e+02
69,57,5.350000000000e+02
69,58,5.920000000000e+02
69,59,5.500000000000e+02
69,60,5.550000000000e+02
69,61,5.510000000000e+02
69,62,5.260000000000e+02
69,63,5.210000000000e+02
69,64,5.680000000000e+02
69,65,5.040000000000e+02
69,66,5.110000000000e+02
69,67,4.290000000000e+02
69,68,4.050000000000e+02
69,69,3.720000000000e+02
69,70,2.880000000000e+02
69,71,2.030000000000e+02
69,72,1.310000000000e+02
69,73,5.600000000000e+01
69,74,1.500000000000e+01
69,75,0.000000000000e+00
69,76,0.000000000000e+00
69,77,0.000000000000e+00
69,78,0.000000000000e+00
69,79,0.000000000000e+00
69,80,0.000000000000e+00
70,1,0.000000000000e+00
70,2,0.000000000000e+00
70,3,0.000000000000e+00
70,4,0.000000000000e+00
70,5,0.000000000000e+00
70,6,0.000000000000e+00
70,7,0.000000000000e+00
70,8,0.000000000000e+00
70,9,0.000000000000e+00
70,10,0.000000000000e+00
70,11,0.000000000000e+00
70,12,0.000000000000e+00
70,13,0.000000000000e+00
70,14,1.000000000000e+00
70,15,0.000000000000e+00
70,16,0.000000000000e+00
70,17,0.000000000000e+00
70,18,1.000000000000e+00
70,19,0.000000000000e+00
70,20,0.000000000000e+00
70,21,0.000000000000e+00
70,22,0.000000000000e+00
70,23,0.000000000000e+00
70,24,0.000000000000e+00
70,25,0.000000000000e+00
70,26,0.000000000000e+00
70,27,0.000000000000e+00
70,28,0.000000000000e+00
70,29,0.000000000000e+00
70,30,0.000000000000e+00
70,31,0.000000000000e+00
70,32,0.000000000000e+00
70,33,0.000000000000e+00
70,34,0.000000000000e+00
70,35,0.000000000000e+00
70,36,0.000000000000e+00
70,37,0.000000000000e+00
70,38,0.000000000000e+00
70,39,0.000000000000e+00
70,40,0.000000000000e+00
70,41,0.000000000000e+00
70,42,0.000000000000e+00
70,43,0.000000000000e+00
70,44,0.000000000000e+00
70,45,0.000000000000e+00
70,46,1.000000000000e+00
70,47,2.000000000000e+00
70,48,2.000000000000e+00
70,49,1.200000000000e+01
70,50,2.600000000000e+01
70,51,5.500000000000e+01
70,52,1.150000000000e+02
70,53,1.860000000000e+02
70,54,2.730000000000e+02
70,55,3.810000000000e+02
70,56,4.390000000000e+02
70,57,5.050000000000e+02
70,58,5.050000000000e+02
70,59,4.980000000000e+02
70,60,4.980000000000e+02
70,61,4.760000000000e+02
70,62,5.020000000000e+02
70,63,4.800000000000e+02
70,64,4.990000000000e+02
70,65,4.530000000000e+02
70,66,4.330000000000e+02
70,67,4.100000000000e+02
70,68,3.580000000000e+02
70,69,3.510000000000e+02
70,70,2.720000000000e+02
70,71,2.000000000000e+02
70,72,1.310000000000e+02
70,73,5.600000000000e+01
70,74,1.000000000000e+01
70,75,1.000000000000e+00
70,76,0.000000000000e+00
70,77,0.000000000000e+00
70,78,0.000000000000e+00
70,79,0.000000000000e+00
70,80,0.000000000000e+00
71,1,0.000000000000e+00
71,2,0.000000000000e+00
71,3,0.000000000000e+00
71,4,0.000000000000e+00
71,5,0.000000000000e+00
71,6,0.000000000000e+00
71,7,0.000000000000e+00
71,8,0.000000000000e+00
71,9,0.000000000000e+00
71,10,0.000000000000e+00
71,11,0.000000000000e+00
71,12,0.000000000000e+00
71,13,0.000000000000e+00
71,14,0.000000000000e+00
71,15,0.000000000000e+00
71,16,0.000000000000e+00
71,17,0.000000000000e+00
71,18,0.000000000000e+00
71,19,0.000000000000e+00
71,20,0.000000000000e+00
71,21,0.000000000000e+00
71,22,0.000000000000e+00
71,23,0.000000000000e+00
71,24,0.000000000000e+00
71,25,0.000000000000e+00
71,26,0.000000000000e+00
71,27,0.000000000000e+00
71,28,0.000000000000e+00
71,29,0.000000000000e+00
71,30,0.000000000000e+00
71,31,0.000000000000e+00
71,32,0.000000000000e+00
71,33,0.000000000000e+00
71,34,0.000000000000e+00
71,35,0.000000000000e+00
71,36,0.000000000000e+00
71,37,0.000000000000e+00
71,38,0.000000000000e+00
71,39,0.000000000000e+00
71,40,0.000000000000e+00
71,41,0.000000000000e+00
71,42,0.000000000000e+00
71,43,0.000000000000e+00
71,44,0.000000000000e+00
71,45,0.000000000000e+00
71,46,0.000000000000e+00
71,47,0.000000000000e+00
71,48,0.000000000000e+00
71,49,1.000000000000e+00
71,50,9.000000000000e+00
71,51,1.700000000000e+01
71,52,3.200000000000e+01
71,53,6.500000000000e+01
71,54,9.500000000000e+01
71,55,1.640000000000e+02
71,56,2.390000000000e+02
71,57,2.850000000000e+02
71,58,3.930000000000e+02
71,59,4.260000000000e+02
71,60,4.330000000000e+02
71,61,4.690000000000e+02
71,62,4.190000000000e+02
71,63,4.290000000000e+02
71,64,4.320000000000e+02
71,65,4.140000000000e+02
71,66,4.000000000000e+02
71,67,3.130000000000e+02
71,68,3.150000000000e+02
71,69,2.780000000000e+02
71,70,2.730000000000e+02
71,71,2.030000000000e+02
71,72,1.210000000000e+02
71,73,6.000000000000e+01
71,74,1.100000000000e+01
71,75,2.000000000000e+00
71,76,0.000000000000e+00
71,77,0.000000000000e+00
71,78,0.000000000000e+00
71,79,0.000000000000e+00
71,80,0.000000000000e+00
72,1,0.000000000000e+00
72,2,0.000000000000e+00
72,3,0.000000000000e+00
72,4,0.000000000000e+00
72,5,0.000000000000e+00
72,6,0.000000000000e+00
72,7,0.000000000000e+00
72,8,0.000000000000e+00
72,9,0.000000000000e+00
72,10,0.000000000000e+00
72,11,0.000000000000e+00
72,12,0.000000000000e+00
72,13,0.000000000000e+00
72,14,0.000000000000e+00
72,15,1.000000000000e+00
72,16,0.000000000000e+00
72,17,0.000000000000e+00
72,18,0.000000000000e+00
72,19,1.000000000000e+00
72,20,0.000000000000e+00
72,21,0.000000000000e+00
72,22,0.000000000000e+00
72,23,0.000000000000e+00
72,24,0.000000000000e+00
72,25,0.000000000000e+00
72,26,0.000000000000e+00
72,27,0.000000000000e+00
72,28,0.000000000000e+00
72,29,0.000000000000e+00
72,30,0.000000000000e+00
72,31,0.000000000000e+00
72,32,0.000000000000e+00
72,33,0.000000000000e+00
72,34,0.000000000000e+00
72,35,0.000000000000e+00
72,36,0.000000000000e+00
72,37,0.000000000000e+00
72,38,0.000000000000e+00
72,39,0.000000000000e+00
72,40,0.000000000000e+00
72,41,0.000000000000e+00
72,42,0.000000000000e+00
72,43,0.000000000000e+00
72,44,0.000000000000e+00
72,45,0.000000000000e+00
72,46,0.000000000000e+00
72,47,0.000000000000e+00
72,48,0.000000000000e+00
72,49,0.000000000000e+00
72,50,1.000000000000e+00
72,51,3.000000000000e+00
72,52,4.000000000000e+00
72,53,4.000000000000e+00
72,54,3.000000000000e+01
72,55,2.900000000000e+01
72,56,6.600000000000e+01
72,57,1.460000000000e+02
72,58,1.780000000000e+02
72,59,2.490000000000e+02
72,60,2.850000000000e+02
72,61,3.730000000000e+02
72,62,3.680000000000e+02
72,63,3.770000000000e+02
72,64,3.580000000000e+02
72,65,3.600000000000e+02
72,66,3.310000000000e+02
72,67,3.070000000000e+02
72,68,2.610000000000e+02
72,69,2.730000000000e+02
72,70,2.200000000000e+02
72,71,1.660000000000e+02
72,72,1.060000000000e+02
72,73,5.000000000000e+01
72,74,2.400000000000e+01
72,75,3.000000000000e+00
72,76,0.000000000000e+00
72,77,0.000000000000e+00
72,78,0.000000000000e+00
72,79,0.000000000000e+00
72,80,0.000000000000e+00
73,1,0.000000000000e+00
73,2,0.000000000000e+00
73,3,0.000000000000e+00
73,4,0.000000000000e+00
73,5,0.000000000000e+00
73,6,0.000000000000e+00
73,7,0.000000000000e+00
73,8,0.000000000000e+00
73,9,0.000000000000e+00
73,10,0.000000000000e+00
73,11,0.000000000000e+00
73,12,0.000000000000e+00
73,13,0.000000000000e+00
73,14,0.000000000000e+00
73,15,0.000000000000e+00
73,16,0.000000000000e+00
73,17,0.000000000000e+00
73,18,0.000000000000e+00
73,19,0.000000000000e+00
73,20,0.000000000000e+00
73,21,1.000000000000e+00
73,22,0.000000000000e+00
73,23,0.000000000000e+00
73,24,0.000000000000e+00
73,25,0.000000000000e+00
73,26,0.000000000000e+00
73,27,0.000000000000e+00
73,28,0.000000000000e+00
73,29,0.000000000000e+00
73,30,0.000000000000e+00
73,31,0.000000000000e+00
73,32,0.000000000000e+00
73,33,0.000000000000e+00
73,34,0.000000000000e+00
73,35,0.000000000000e+00
73,36,0.000000000000e+00
73,37,0.000000000000e+00
73,38,0.000000000000e+00
73,39,0.000000000000e+00
73,40,0.000000000000e+00
73,41,0.000000000000e+00
73,42,0.000000000000e+00
73,43,0.000000000000e+00
73,44,0.000000000000e+00
73,45,0.000000000000e+00
73,46,0.000000000000e+00
73,47,0.000000000000e+00
73,48,0.000000000000e+00
73,49,0.000000000000e+00
73,50,1.000000000000e+00
73,51,0.000000000000e+00
73,52,1.000000000000e+00
73,53,1.000000000000e+00
73,54,6.000000000000e+00
73,55,8.000000000000e+00
73,56,1.400000000000e+01
73,57,4.600000000000e+01
73,58,6.200000000000e+01
73,59,9.200000000000e+01
73,60,1.450000000000e+02
73,61,1.830000000000e+02
73,62,2.730000000000e+02
73,63,2.700000000000e+02
73,64,3.250000000000e+02
73,65,2.780000000000e+02
73,66,3.160000000000e+02
73,67,2.390000000000e+02
73,68,2.520000000000e+02
73,69,2.100000000000e+02
73,70,1.800000000000e+02
73,71,1.400000000000e+02
73,72,9.900000000000e+01
73,73,5.800000000000e+01
73,74,1.800000000000e+01
73,75,0.000000000000e+00
73,76,0.000000000000e+00
73,77,0.000000000000e+00
73,78,0.000000000000e+00
73,79,0.000000000000e+00
73,80,0.000000000000e+00
74,1,0.000000000000e+00
74,2,0.000000000000e+00
74,3,0.000000000000e+00
74,4,0.000000000000e+00
74,5,0.000000000000e+00
74,6,0.000000000000e+00
74,7,0.000000000000e+00
74,8,0.000000000000e+00
74,9,0.000000000000e+00
74,10,0.000000000000e+00
74,11,0.000000000000e+00
74,12,0.000000000000e+00
74,13,0.000000000000e+00
74,14,0.000000000000e+00
74,15,0.000000000000e+00
74,16,0.000000000000e+00
74,17,0.000000000000e+00
74,18,0.000000000000e+00
74,19,0.000000000000e+00
74,20,0.000000000000e+00
74,21,0.000000000000e+00
74,22,0.000000000000e+00
74,23,0.000000000000e+00
74,24,0.000000000000e+00
74,25,0.000000000000e+00
74,26,0.000000000000e+00
74,27,0.000000000000e+00
74,28,0.000000000000e+00
74,29,0.000000000000e+00
74,30,0.000000000000e+00
74,31,0.000000000000e+00
74,32,0.000000000000e+00
74,33,0.000000000000e+00
74,34,0.000000000000e+00
74,35,0.000000000000e+00
74,36,0.000000000000e+00
74,37,0.000000000000e+00
74,38,0.000000000000e+00
74,39,0.000000000000e+00
74,40,0.000000000000e+00
74,41,0.000000000000e+00
74,42,0.000000000000e+00
74,43,0.000000000000e+00
74,44,0.000000000000e+00
74,45,0.000000000000e+00
74,46,0.000000000000e+00
74,47,0.000000000000e+00
74,48,0.000000000000e+00
74,49,0.000000000000e+00
74,50,0.000000000000e+00
74,51,0.000000000000e+00
74,52,0.000000000000e+00
74,53,0.000000000000e+00
74,54,1.000000000000e+00
74,55,0.000000000000e+00
74,56,7.000000000000e+00
74,57,7.000000000000e+00
74,58,1.700000000000e+01
74,59,2.500000000000e+01
74,60,4.100000000000e+01
74,61,6.400000000000e+01
74,62,1.060000000000e+02
74,63,1.480000000000e+02
74,64,1.700000000000e+02
74,65,2.050000000000e+02
74,66,2.200000000000e+02
74,67,2.030000000000e+02
74,68,2.030000000000e+02
74,69,1.790000000000e+02
74,70,1.810000000000e+02
74,71,1.160000000000e+02
74,72,9.700000000000e+01
74,73,5.400000000000e+01
74,74,1.400000000000e+01
74,75,3.000000000000e+00
74,76,0.000000000000e+00
74,77,0.000000000000e+00
74,78,0.000000000000e+00
74,79,0.000000000000e+00
74,80,0.000000000000e+00
75,1,0.000000000000e+00
75,2,0.000000000000e+00
75,3,0.000000000000e+00
75,4,0.000000000000e+00
75,5,0.000000000000e+00
75,6,0.000000000000e+00
75,7,0.000000000000e+00
75,8,0.000000000000e+00
75,9,0.000000000000e+00
75,10,0.000000000000e+00
75,11,0.000000000000e+00
75,12,0.000000000000e+00
75,13,0.000000000000e+00
75,14,0.000000000000e+00
75,15,0.000000000000e+00
75,16,0.000000000000e+00
75,17,0.000000000000e+00
75,18,0.000000000000e+00
75,19,0.000000000000e+00
75,20,0.000000000000e+00
75,21,0.000000000000e+00
75,22,0.000000000000e+00
75,23,0.000000000000e+00
75,24,0.000000000000e+00
75,25,0.000000000000e+00
75,26,0.000000000000e+00
75,27,0.000000000000e+00
75,28,0.000000000000e+00
75,29,0.000000000000e+00
75,30,0.000000000000e+00
75,31,0.000000000000e+00
75,32,0.000000000000e+00
75,33,0.000000000000e+00
75,34,0.000000000000e+00
75,35,0.000000000000e+00
75,36,0.000000000000e+00
75,37,0.000000000000e+00
75,38,0.000000000000e+00
75,39,0.000000000000e+00
75,40,0.000000000000e+00
75,41,0.000000000000e+00
75,42,0.000000000000e+00
75,43,0.000000000000e+00
75,44,0.000000000000e+00
75,45,0.000000000000e+00
75,46,0.000000000000e+00
75,47,0.000000000000e+00
75,48,0.000000000000e+00
75,49,0.000000000000e+00
75,50,0.000000000000e+00
75,51,0.000000000000e+00
75,52,0.000000000000e+00
75,53,0.000000000000e+00
75,54,0.000000000000e+00
75,55,0.000000000000e+00
75,56,1.000000000000e+00
75,57,1.000000000000e+00
75,58,1.000000000000e+00
75,59,1.000000000000e+00
75,60,1.300000000000e+01
75,61,1.300000000000e+01
75,62,2.600000000000e+01
75,63,3.700000000000e+01
75,64,5.800000000000e+01
75,65,7.800000000000e+01
75,66,1.040000000000e+02
75,67,1.160000000000e+02
75,68,1.530000000000e+02
75,69,1.310000000000e+02
75,70,1.190000000000e+02
75,71,8.000000000000e+01
